X,Y,Z,Yaw,Pitch,Roll
16.666666666666668,-1.593023,0.0,0.0,-0.0,0.0
16.4934651989,-1.5406232176,0.0,0.0,-0.0,0.0
16.321542914800002,-1.4889220991,0.0,0.0,-0.0,0.0
16.150899814333332,-1.4379196442,0.0,0.0,-0.0,0.0
15.981535897533334,-1.3876158532,0.0,0.0,-0.0,0.0
15.813451164433333,-1.3380107259,0.0,0.0,-0.0,0.0
15.646645614966666,-1.2891042623,0.0,0.0,-0.0,0.0
15.481119249166667,-1.2408964626,0.0,0.0,-0.0,0.0
15.316872067,-1.1933873266,0.0,0.0,-0.0,0.0
15.153904068533334,-1.1465768543,0.0,0.0,-0.0,0.0
14.992215253733333,-1.1004650459,0.0,0.0,-0.0,0.0
14.831805622566668,-1.0550519011,0.0,0.0,-0.0,0.0
14.672675175066667,-1.0103374202,0.0,0.0,-0.0,0.0
14.514823911233334,-0.966321603,0.0,0.0,-0.0,0.0
14.358251831066667,-0.9230044496,0.0,0.0,-0.0,0.0
14.202958934533333,-0.88038596,0.0,0.0,-0.0,0.0
14.0489452217,-0.8384661341,0.0,0.0,-0.0,0.0
13.8962106925,-0.797244972,0.0,0.0,-0.0,0.0
13.744755347,-0.7567224736,0.0,0.0,-0.0,0.0
13.594579185133334,-0.716898639,0.0,0.0,-0.0,0.0
13.445682206933334,-0.6777734682,0.0,0.0,-0.0,0.0
13.298064412366665,-0.6393469611,0.0,0.0,-0.0,0.0
13.1517258015,-0.6016191178,0.0,0.0,-0.0,0.0
13.006666374266667,-0.5645899383,0.0,0.0,-0.0,0.0
12.862886130733335,-0.5282594225,0.0,0.0,-0.0,0.0
12.720385070833332,-0.4926275705,0.0,0.0,-0.0,0.0
12.5791631946,-0.4576943823,0.0,0.0,-0.0,0.0
12.439220502033335,-0.4234598578,0.0,0.0,-0.0,0.0
12.3005569931,-0.3899239971,0.0,0.0,-0.0,0.0
12.163172667866666,-0.3570868002,0.0,0.0,-0.0,0.0
12.027067526266668,-0.324948267,0.0,0.0,-0.0,0.0
11.892241568366666,-0.2935083976,0.0,0.0,-0.0,0.0
11.7586947941,-0.2627671919,0.0,0.0,-0.0,0.0
11.6264272035,-0.23272465,0.0,0.0,-0.0,0.0
11.495438796533334,-0.2033807719,0.0,0.0,-0.0,0.0
11.365729573266668,-0.1747355576,0.0,0.0,-0.0,0.0
11.237299533633333,-0.146789007,0.0,0.0,-0.0,0.0
11.110148677700002,-0.1195411201,0.0,0.0,-0.0,0.0
