X,Y,Z,Yaw,Pitch,Roll
0,0.2,-0.069605,0,0,0
0,0.2,-0.065819,0,0,0
0,0.2,-0.062033,0,0,0
0,0.2,-0.058247,0,0,0
0,0.2,-0.0544609,0,0,0
0,0.2,-0.0506749,0,0,0
0,0.2,-0.0468889,0,0,0
0,0.2,-0.0431029,0,0,0
0,0.2,-0.0393169,0,0,0
0,0.2,-0.0355309,0,0,0
0,0.2,-0.0317449,0,0,0
0,0.2,-0.0279589,0,0,0
0,0.2,-0.0241728,0,0,0
0,0.2,-0.0203868,0,0,0
0,0.2,-0.0166008,0,0,0
0,0.2,-0.0128148,0,0,0
0,0.2,-0.0090288,0,0,0
0,0.2,-0.0052428,0,0,0
0,0.2,-0.0014568,0,0,0
0,0.196,0,0,0,0
0.008724874,0.192,0,0,0,0
0.017439118,0.188,0,0,0,0
0.026132116,0.184,0,0,0,0
0.034793275,0.18,0,0,0,0
0.043412044,0.176,0,0,0,0
0.051977923,0.172,0,0,0,0
0.060480474,0.168,0,0,0,0
0.068909339,0.164,0,0,0,0
0.077254249,0.16,0,0,0,0
0.085505036,0.156,0,0,0,0
0.093651648,0.152,0,0,0,0
0.101684161,0.148,0,0,0,0
0.109592787,0.144,-0.000527,0,0,0
0.117367891,0.14,-0.000527,0,0,0
0.125,0.136,-0.000527,0,0,0
0.132479816,0.132,-0.000527,0,0,0
0.139798226,0.128,-0.000527,0,0,0
0.146946313,0.124,-0.000527,0,0,0
0.153915369,0.12,-0.000527,0,0,0
0.160696902,0.116,-0.000527,0,0,0
0.167282652,0.112,-0.000527,0,0,0
0.173664593,0.108,-0.000527,0,0,0
0.17983495,0.104,-0.000527,0,0,0
0.185786206,0.1,-0.000527,0,0,0
0.191511111,0.096,-0.000527,0,0,0
0.197002688,0.092,-8.00E-05,0,0,0
0.202254249,0.088,-8.00E-05,0,0,0
0.207259393,0.084,-8.00E-05,0,0,0
0.212012024,0.08,-8.00E-05,0,0,0
0.216506351,0.076,-8.00E-05,0,0,0
0.220736898,0.072,-8.00E-05,0,0,0
0.224698512,0.068,-8.00E-05,0,0,0
0.228386364,0.064,-8.00E-05,0,0,0
0.231795964,0.06,-8.00E-05,0,0,0
0.234923155,0.056,-8.00E-05,0,0,0
0.237764129,0.052,-8.00E-05,0,0,0
0.240315424,0.048,-8.00E-05,0,0,0
0.242573932,0.044,-8.00E-05,0,0,0
