X,Y,Z,Yaw,Pitch,Roll
0.0,-1.593023,0.0,0.0,-0.0,0.0
-0.0117635526,-1.8047806355,0.0,0.0,-0.0,0.0
-0.0223017351,-2.0141958193,0.0,0.0,-0.0,0.0
-0.0316145476,-2.2212685514,0.0,0.0,-0.0,0.0
-0.03970199,-2.4259988318,0.0,0.0,-0.0,0.0
-0.04656406235,-2.6283866604,0.0,0.0,-0.0,0.0
-0.05220076465,-2.8284320373,0.0,0.0,-0.0,0.0
-0.05661209685,-3.0261349626,0.0,0.0,-0.0,0.0
-0.059798059,-3.221495436,0.0,0.0,-0.0,0.0
-0.0617586511,-3.4145134578,0.0,0.0,-0.0,0.0
-0.06249387315,-3.6051890278,0.0,0.0,-0.0,0.0
-0.0620037251,-3.7935221462,0.0,0.0,-0.0,0.0
-0.06028820705,-3.9795128128,0.0,0.0,-0.0,0.0
-0.0573473189,-4.1631610276,0.0,0.0,-0.0,0.0
-0.0531810607,-4.3444667908,0.0,0.0,-0.0,0.0
-0.0477894324,-4.5234301022,0.0,0.0,-0.0,0.0
-0.0411724341,-4.700050962,0.0,0.0,-0.0,0.0
-0.0333300657,-4.87432937,0.0,0.0,-0.0,0.0
-0.0242623272,-5.0462653262,0.0,0.0,-0.0,0.0
-0.0139692187,-5.2158588308,0.0,0.0,-0.0,0.0
-0.0024507401,-5.3831098836,0.0,0.0,-0.0,0.0
0.0102931085,-5.5480184848,0.0,0.0,-0.0,0.0
0.0242623272,-5.7105846342,0.0,0.0,-0.0,0.0
0.039456916,-5.8708083318,0.0,0.0,-0.0,0.0
0.0558768748,-6.0286895778,0.0,0.0,-0.0,0.0
0.0735222037,-6.184228372,0.0,0.0,-0.0,0.0
0.09239290265,-6.3374247145,0.0,0.0,-0.0,0.0
0.11248897165,-6.4882786053,0.0,0.0,-0.0,0.0
0.13381041075,-6.6367900444,0.0,0.0,-0.0,0.0
0.1563572199,-6.7829590318,0.0,0.0,-0.0,0.0
0.1801293991,-6.9267855674,0.0,0.0,-0.0,0.0
0.20512694835,-7.0682696513,0.0,0.0,-0.0,0.0
0.23134986765,-7.2074112835,0.0,0.0,-0.0,0.0
0.25879815705,-7.344210464,0.0,0.0,-0.0,0.0
0.2874718165,-7.4786671927,0.0,0.0,-0.0,0.0
0.317370846,-7.6107814698,0.0,0.0,-0.0,0.0
0.34849524555,-7.7405532951,0.0,0.0,-0.0,0.0
0.3808450152,-7.8679826687,0.0,0.0,-0.0,0.0
0.4144201549,-7.9930695905,0.0,0.0,-0.0,0.0
0.44922066465,-8.1158140607,0.0,0.0,-0.0,0.0
0.48524654445,-8.2362160791,0.0,0.0,-0.0,0.0
0.52249779435,-8.3542756458,0.0,0.0,-0.0,0.0
0.56097441425,-8.4699927608,0.0,0.0,-0.0,0.0
0.60067640425,-8.5833674241,0.0,0.0,-0.0,0.0
0.64160376435,-8.6943996356,0.0,0.0,-0.0,0.0
0.68375649445,-8.8030893955,0.0,0.0,-0.0,0.0
0.72713459465,-8.9094367036,0.0,0.0,-0.0,0.0
0.7717380649,-9.0134415599,0.0,0.0,-0.0,0.0
0.8175669052,-9.1151039646,0.0,0.0,-0.0,0.0
0.8646211156,-9.2144239176,0.0,0.0,-0.0,0.0
0.912900696,-9.3114014188,0.0,0.0,-0.0,0.0
0.9624056465,-9.4060364683,0.0,0.0,-0.0,0.0
1.01313596705,-9.4983290661,0.0,0.0,-0.0,0.0
1.0650916577,-9.5882792121,0.0,0.0,-0.0,0.0
1.11827271835,-9.6758869065,0.0,0.0,-0.0,0.0
1.1726791491,-9.7611521491,0.0,0.0,-0.0,0.0
1.2283109499,-9.84407494,0.0,0.0,-0.0,0.0
1.28516812075,-9.9246552792,0.0,0.0,-0.0,0.0
1.3432506617,-10.0028931667,0.0,0.0,-0.0,0.0
1.4025585727,-10.0787886024,0.0,0.0,-0.0,0.0
1.46309185375,-10.1523415864,0.0,0.0,-0.0,0.0
1.52485050485,-10.2235521187,0.0,0.0,-0.0,0.0
1.58783452605,-10.2924201993,0.0,0.0,-0.0,0.0
1.65204391725,-10.3589458282,0.0,0.0,-0.0,0.0
1.71747867855,-10.4231290053,0.0,0.0,-0.0,0.0
1.7841388099,-10.4849697307,0.0,0.0,-0.0,0.0
1.85202431135,-10.5444680044,0.0,0.0,-0.0,0.0
1.92113518285,-10.6016238264,0.0,0.0,-0.0,0.0
1.99147142435,-10.6564371966,0.0,0.0,-0.0,0.0
2.063033036,-10.7089081152,0.0,0.0,-0.0,0.0
2.13582001765,-10.759036582,0.0,0.0,-0.0,0.0
2.2098323694,-10.8068225971,0.0,0.0,-0.0,0.0
2.28507009115,-10.8522661605,0.0,0.0,-0.0,0.0
2.361533183,-10.8953672721,0.0,0.0,-0.0,0.0
2.43922164495,-10.9361259321,0.0,0.0,-0.0,0.0
2.5181354769,-10.9745421403,0.0,0.0,-0.0,0.0
2.59827467895,-11.0106158968,0.0,0.0,-0.0,0.0
2.67963925105,-11.0443472015,0.0,0.0,-0.0,0.0
2.7622291932,-11.0757360546,0.0,0.0,-0.0,0.0
2.84604450545,-11.1047824559,0.0,0.0,-0.0,0.0
2.93108518775,-11.1314864055,0.0,0.0,-0.0,0.0
3.01735124005,-11.1558479034,0.0,0.0,-0.0,0.0
3.1048426625,-11.1778669496,0.0,0.0,-0.0,0.0
3.19355945495,-11.1975435441,0.0,0.0,-0.0,0.0
3.2835016175,-11.2148776868,0.0,0.0,-0.0,0.0
3.3746691501,-11.2298693778,0.0,0.0,-0.0,0.0
3.46706205275,-11.2425186171,0.0,0.0,-0.0,0.0
3.56068032545,-11.2528254047,0.0,0.0,-0.0,0.0
3.65552396825,-11.2607897405,0.0,0.0,-0.0,0.0
3.7515929811,-11.2664116246,0.0,0.0,-0.0,0.0
3.848887364,-11.2696910571,0.0,0.0,-0.0,0.0
3.94740711695,-11.2706280377,0.0,0.0,-0.0,0.0
4.04715224,-11.2692225667,0.0,0.0,-0.0,0.0
4.14812273305,-11.265474644,0.0,0.0,-0.0,0.0
4.2503185962,-11.2593842695,0.0,0.0,-0.0,0.0
4.35373982945,-11.2509514433,0.0,0.0,-0.0,0.0
4.4583864327,-11.2401761654,0.0,0.0,-0.0,0.0
4.56425840605,-11.2270584357,0.0,0.0,-0.0,0.0
4.67135574945,-11.2115982544,0.0,0.0,-0.0,0.0
4.7796784629,-11.1937956213,0.0,0.0,-0.0,0.0
4.8892265464,-11.1736505365,0.0,0.0,-0.0,0.0
5.0,-11.151163,0.0,0.0,-0.0,0.0
5.0495049505,-11.0565279505,0.0,0.0,-0.0,0.0
5.099009901,-10.961892901,0.0,0.0,-0.0,0.0
5.1485148515,-10.8672578515,0.0,0.0,-0.0,0.0
5.198019802,-10.772622802,0.0,0.0,-0.0,0.0
5.2475247525,-10.6779877525,0.0,0.0,-0.0,0.0
5.29702970295,-10.583352703,0.0,0.0,-0.0,0.0
5.34653465345,-10.4887176535,0.0,0.0,-0.0,0.0
5.39603960395,-10.394082604,0.0,0.0,-0.0,0.0
5.44554455445,-10.2994475545,0.0,0.0,-0.0,0.0
5.49504950495,-10.204812505,0.0,0.0,-0.0,0.0
5.54455445545,-10.1101774554,0.0,0.0,-0.0,0.0
5.59405940595,-10.0155424059,0.0,0.0,-0.0,0.0
5.64356435645,-9.9209073564,0.0,0.0,-0.0,0.0
5.69306930695,-9.8262723069,0.0,0.0,-0.0,0.0
5.74257425745,-9.7316372574,0.0,0.0,-0.0,0.0
5.7920792079,-9.6370022079,0.0,0.0,-0.0,0.0
5.8415841584,-9.5423671584,0.0,0.0,-0.0,0.0
5.8910891089,-9.4477321089,0.0,0.0,-0.0,0.0
5.9405940594,-9.3530970594,0.0,0.0,-0.0,0.0
5.9900990099,-9.2584620099,0.0,0.0,-0.0,0.0
6.0396039604,-9.1638269604,0.0,0.0,-0.0,0.0
6.0891089109,-9.0691919109,0.0,0.0,-0.0,0.0
6.1386138614,-8.9745568614,0.0,0.0,-0.0,0.0
6.1881188119,-8.8799218119,0.0,0.0,-0.0,0.0
6.2376237624,-8.7852867624,0.0,0.0,-0.0,0.0
6.28712871285,-8.6906517129,0.0,0.0,-0.0,0.0
6.33663366335,-8.5960166634,0.0,0.0,-0.0,0.0
6.38613861385,-8.5013816139,0.0,0.0,-0.0,0.0
6.43564356435,-8.4067465644,0.0,0.0,-0.0,0.0
6.48514851485,-8.3121115149,0.0,0.0,-0.0,0.0
6.53465346535,-8.2174764653,0.0,0.0,-0.0,0.0
6.58415841585,-8.1228414158,0.0,0.0,-0.0,0.0
6.63366336635,-8.0282063663,0.0,0.0,-0.0,0.0
6.68316831685,-7.9335713168,0.0,0.0,-0.0,0.0
6.73267326735,-7.8389362673,0.0,0.0,-0.0,0.0
6.7821782178,-7.7443012178,0.0,0.0,-0.0,0.0
6.8316831683,-7.6496661683,0.0,0.0,-0.0,0.0
6.8811881188,-7.5550311188,0.0,0.0,-0.0,0.0
6.9306930693,-7.4603960693,0.0,0.0,-0.0,0.0
6.9801980198,-7.3657610198,0.0,0.0,-0.0,0.0
7.0297029703,-7.2711259703,0.0,0.0,-0.0,0.0
7.0792079208,-7.1764909208,0.0,0.0,-0.0,0.0
7.1287128713,-7.0818558713,0.0,0.0,-0.0,0.0
7.1782178218,-6.9872208218,0.0,0.0,-0.0,0.0
7.2277227723,-6.8925857723,0.0,0.0,-0.0,0.0
7.27722772275,-6.7979507228,0.0,0.0,-0.0,0.0
7.32673267325,-6.7033156733,0.0,0.0,-0.0,0.0
7.37623762375,-6.6086806238,0.0,0.0,-0.0,0.0
7.42574257425,-6.5140455743,0.0,0.0,-0.0,0.0
7.47524752475,-6.4194105248,0.0,0.0,-0.0,0.0
7.52475247525,-6.3247754752,0.0,0.0,-0.0,0.0
7.57425742575,-6.2301404257,0.0,0.0,-0.0,0.0
7.62376237625,-6.1355053762,0.0,0.0,-0.0,0.0
7.67326732675,-6.0408703267,0.0,0.0,-0.0,0.0
7.72277227725,-5.9462352772,0.0,0.0,-0.0,0.0
7.7722772277,-5.8516002277,0.0,0.0,-0.0,0.0
7.8217821782,-5.7569651782,0.0,0.0,-0.0,0.0
7.8712871287,-5.6623301287,0.0,0.0,-0.0,0.0
7.9207920792,-5.5676950792,0.0,0.0,-0.0,0.0
7.9702970297,-5.4730600297,0.0,0.0,-0.0,0.0
8.0198019802,-5.3784249802,0.0,0.0,-0.0,0.0
8.0693069307,-5.2837899307,0.0,0.0,-0.0,0.0
8.1188118812,-5.1891548812,0.0,0.0,-0.0,0.0
8.1683168317,-5.0945198317,0.0,0.0,-0.0,0.0
8.2178217822,-4.9998847822,0.0,0.0,-0.0,0.0
8.26732673265,-4.9052497327,0.0,0.0,-0.0,0.0
8.31683168315,-4.8106146832,0.0,0.0,-0.0,0.0
8.36633663365,-4.7159796337,0.0,0.0,-0.0,0.0
8.41584158415,-4.6213445842,0.0,0.0,-0.0,0.0
8.46534653465,-4.5267095347,0.0,0.0,-0.0,0.0
8.51485148515,-4.4320744851,0.0,0.0,-0.0,0.0
8.56435643565,-4.3374394356,0.0,0.0,-0.0,0.0
8.61386138615,-4.2428043861,0.0,0.0,-0.0,0.0
8.66336633665,-4.1481693366,0.0,0.0,-0.0,0.0
8.71287128715,-4.0535342871,0.0,0.0,-0.0,0.0
8.7623762376,-3.9588992376,0.0,0.0,-0.0,0.0
8.8118811881,-3.8642641881,0.0,0.0,-0.0,0.0
8.8613861386,-3.7696291386,0.0,0.0,-0.0,0.0
8.9108910891,-3.6749940891,0.0,0.0,-0.0,0.0
8.9603960396,-3.5803590396,0.0,0.0,-0.0,0.0
9.0099009901,-3.4857239901,0.0,0.0,-0.0,0.0
9.0594059406,-3.3910889406,0.0,0.0,-0.0,0.0
9.1089108911,-3.2964538911,0.0,0.0,-0.0,0.0
9.1584158416,-3.2018188416,0.0,0.0,-0.0,0.0
9.2079207921,-3.1071837921,0.0,0.0,-0.0,0.0
9.25742574255,-3.0125487426,0.0,0.0,-0.0,0.0
9.30693069305,-2.9179136931,0.0,0.0,-0.0,0.0
9.35643564355,-2.8232786436,0.0,0.0,-0.0,0.0
9.40594059405,-2.7286435941,0.0,0.0,-0.0,0.0
9.45544554455,-2.6340085446,0.0,0.0,-0.0,0.0
9.50495049505,-2.539373495,0.0,0.0,-0.0,0.0
9.55445544555,-2.4447384455,0.0,0.0,-0.0,0.0
9.60396039605,-2.350103396,0.0,0.0,-0.0,0.0
9.65346534655,-2.2554683465,0.0,0.0,-0.0,0.0
9.70297029705,-2.160833297,0.0,0.0,-0.0,0.0
9.7524752475,-2.0661982475,0.0,0.0,-0.0,0.0
9.801980198,-1.971563198,0.0,0.0,-0.0,0.0
9.8514851485,-1.8769281485,0.0,0.0,-0.0,0.0
9.900990099,-1.782293099,0.0,0.0,-0.0,0.0
9.9504950495,-1.6876580495,0.0,0.0,-0.0,0.0
10.0,-1.593023,0.0,0.0,-0.0,0.0
10.1107734536,-1.5705354635,0.0,0.0,-0.0,0.0
10.2203215371,-1.5503903787,0.0,0.0,-0.0,0.0
10.32864425055,-1.5325877456,0.0,0.0,-0.0,0.0
10.43574159395,-1.5171275643,0.0,0.0,-0.0,0.0
10.5416135673,-1.5040098346,0.0,0.0,-0.0,0.0
10.64626017055,-1.4932345567,0.0,0.0,-0.0,0.0
10.7496814038,-1.4848017305,0.0,0.0,-0.0,0.0
10.85187726695,-1.478711356,0.0,0.0,-0.0,0.0
10.95284776,-1.4749634333,0.0,0.0,-0.0,0.0
11.05259288305,-1.4735579623,0.0,0.0,-0.0,0.0
11.151112636,-1.4744949429,0.0,0.0,-0.0,0.0
11.2484070189,-1.4777743754,0.0,0.0,-0.0,0.0
11.34447603175,-1.4833962595,0.0,0.0,-0.0,0.0
11.43931967455,-1.4913605953,0.0,0.0,-0.0,0.0
11.53293794725,-1.5016673829,0.0,0.0,-0.0,0.0
11.6253308499,-1.5143166222,0.0,0.0,-0.0,0.0
11.7164983825,-1.5293083132,0.0,0.0,-0.0,0.0
11.80644054505,-1.5466424559,0.0,0.0,-0.0,0.0
11.8951573375,-1.5663190504,0.0,0.0,-0.0,0.0
11.98264875995,-1.5883380966,0.0,0.0,-0.0,0.0
12.06891481225,-1.6126995945,0.0,0.0,-0.0,0.0
12.15395549455,-1.6394035441,0.0,0.0,-0.0,0.0
12.2377708068,-1.6684499454,0.0,0.0,-0.0,0.0
12.32036074895,-1.6998387985,0.0,0.0,-0.0,0.0
12.40172532105,-1.7335701032,0.0,0.0,-0.0,0.0
