X,Y,Z,Yaw,Pitch,Roll
-0.001252541,0.020554306,0.000226405,0,0,0
-0.001930027,0.027174284,-0.002066944,0,0,0
-0.00261891,0.033543256,-0.00432681,0,0,0
-0.00331919,0.03966122,-0.006553193,0,0,0
-0.004030869,0.045528177,-0.008746093,0,0,0
-0.004753946,0.051144128,-0.01090551,0,0,0
-0.00548842,0.056509071,-0.013031445,0,0,0
-0.006234292,0.061623007,-0.015123897,0,0,0
-0.006991562,0.066485937,-0.017182867,0,0,0
-0.00776023,0.071097859,-0.019208353,0,0,0
-0.008540295,0.075458774,-0.021200357,0,0,0
-0.009331758,0.079568682,-0.023158879,0,0,0
-0.01013462,0.083427584,-0.025083917,0,0,0
-0.010948878,0.087035478,-0.026975473,0,0,0
-0.011774535,0.090392365,-0.028833546,0,0,0
-0.01261159,0.093498245,-0.030658136,0,0,0
-0.013460042,0.096353118,-0.032449244,0,0,0
-0.014319892,0.098956985,-0.034206868,0,0,0
-0.01519114,0.101309844,-0.03593101,0,0,0
-0.016073786,0.103411696,-0.03762167,0,0,0
-0.01696783,0.105262541,-0.039278846,0,0,0
-0.017873271,0.106862379,-0.04090254,0,0,0
-0.01879011,0.10821121,-0.042492751,0,0,0
-0.019718348,0.109309034,-0.04404948,0,0,0
-0.020657982,0.110155851,-0.045572725,0,0,0
-0.021609015,0.110751661,-0.047062488,0,0,0
-0.022571446,0.111096464,-0.048518769,0,0,0
-0.023545274,0.11119026,-0.049941566,0,0,0
-0.0245305,0.111033049,-0.051330881,0,0,0
-0.025527124,0.110624831,-0.052686713,0,0,0
-0.026535146,0.109965606,-0.054009062,0,0,0
-0.027554565,0.109055374,-0.055297929,0,0,0
-0.028585383,0.107894134,-0.056553312,0,0,0
-0.029627598,0.106481888,-0.057775214,0,0,0
-0.030681211,0.104818635,-0.058963632,0,0,0
-0.031746221,0.102904375,-0.060118568,0,0,0
-0.03282263,0.100739108,-0.06124002,0,0,0
-0.033910437,0.098322833,-0.062327991,0,0,0
-0.035009641,0.095655552,-0.063382478,0,0,0
-0.036120243,0.092737264,-0.064403483,0,0,0
-0.037242243,0.089567969,-0.065391005,0,0,0
-0.03837564,0.086147666,-0.066345044,0,0,0
-0.039520436,0.082476357,-0.0672656,0,0,0
-0.040676629,0.078554041,-0.068152674,0,0,0
-0.04184422,0.074380717,-0.069006265,0,0,0
-0.043023209,0.069956387,-0.069826373,0,0,0
-0.044213596,0.06528105,-0.070612999,0,0,0
-0.04541538,0.060354705,-0.071366142,0,0,0
-0.046628563,0.055177354,-0.072085802,0,0,0
-0.047853143,0.049748995,-0.072771979,0,0,0
-0.049079566,0.04412083,-0.073424479,0,0,0
-0.050250506,0.038600058,-0.074042135,0,0,0
-0.051356408,0.03323788,-0.07462475,0,0,0
-0.052397271,0.028034295,-0.075172327,0,0,0
-0.053373096,0.022989304,-0.075684864,0,0,0
-0.054283883,0.018102907,-0.076162361,0,0,0
-0.055129632,0.013375103,-0.076604819,0,0,0
-0.055910343,0.008805893,-0.077012238,0,0,0
-0.056626015,0.004395276,-0.077384617,0,0,0
-0.057276649,0.000143253,-0.077721957,0,0,0
-0.057862245,-0.003950177,-0.078024257,0,0,0
-0.058382803,-0.007885012,-0.078291518,0,0,0
-0.058838323,-0.011661255,-0.078523739,0,0,0
-0.059228804,-0.015278903,-0.078720921,0,0,0
-0.059554248,-0.018737958,-0.078883064,0,0,0
-0.059814653,-0.02203842,-0.079010167,0,0,0
-0.060010019,-0.025180288,-0.079102231,0,0,0
-0.060140348,-0.028163562,-0.079159255,0,0,0
-0.060205639,-0.030988242,-0.07918124,0,0,0
-0.060205891,-0.033654329,-0.079168185,0,0,0
-0.060141105,-0.036161823,-0.079120091,0,0,0
-0.060011281,-0.038510723,-0.079036957,0,0,0
-0.059816419,-0.040701029,-0.078918785,0,0,0
-0.059556518,-0.042732741,-0.078765572,0,0,0
-0.05923158,-0.04460586,-0.07857732,0,0,0
-0.058841603,-0.046320386,-0.078354029,0,0,0
-0.058386588,-0.047876318,-0.078095699,0,0,0
-0.057866535,-0.049273656,-0.077802328,0,0,0
-0.057281443,-0.0505124,-0.077473919,0,0,0
-0.056631314,-0.051592551,-0.07711047,0,0,0
-0.055916146,-0.052514109,-0.076711982,0,0,0
-0.05513594,-0.053277073,-0.076278454,0,0,0
-0.054290696,-0.053881443,-0.075809887,0,0,0
-0.053380413,-0.054327219,-0.07530628,0,0,0
-0.052405093,-0.054614402,-0.074767634,0,0,0
-0.051364734,-0.054742992,-0.074193948,0,0,0
-0.050259337,-0.054712988,-0.073585223,0,0,0
