X,Y,Z,Yaw,Pitch,Roll
-0.002910754,-0.019480252,-0.004430624,0,0,0
-0.005478884,-0.037624145,-0.008758923,0,0,0
-0.007714161,-0.054465898,-0.012984261,0,0,0
-0.009626354,-0.070039731,-0.017105999,0,0,0
-0.011225234,-0.084379865,-0.021123502,0,0,0
-0.012520571,-0.097520518,-0.025036131,0,0,0
-0.013522134,-0.109495912,-0.02884325,0,0,0
-0.014239693,-0.120340265,-0.03254422,0,0,0
-0.014683019,-0.130087799,-0.036138405,0,0,0
-0.014861882,-0.138772732,-0.039625168,0,0,0
-0.014786051,-0.146429284,-0.043003871,0,0,0
-0.014465297,-0.153091676,-0.046273877,0,0,0
-0.01390939,-0.158794128,-0.049434549,0,0,0
-0.013128099,-0.163570859,-0.052485249,0,0,0
-0.012131195,-0.167456089,-0.055425341,0,0,0
-0.010928447,-0.170484039,-0.058254186,0,0,0
-0.009529626,-0.172688927,-0.060971148,0,0,0
-0.007944502,-0.174104974,-0.06357559,0,0,0
-0.006182844,-0.174766401,-0.066066873,0,0,0
-0.004254423,-0.174707426,-0.068444362,0,0,0
-0.002169009,-0.173962269,-0.070707418,0,0,0
6.36E-05,-0.172565152,-0.072855404,0,0,0
0.002433719,-0.170550292,-0.074887684,0,0,0
0.004931493,-0.167951912,-0.07680362,0,0,0
0.00754718,-0.164804229,-0.078602574,0,0,0
0.010271011,-0.161141465,-0.080283909,0,0,0
0.013093215,-0.156997838,-0.081846989,0,0,0
0.016004022,-0.15240757,-0.083291175,0,0,0
0.018993662,-0.14740488,-0.084615831,0,0,0
0.022052365,-0.142023987,-0.085820319,0,0,0
0.025170362,-0.136299112,-0.086904002,0,0,0
0.028337882,-0.130264475,-0.087866243,0,0,0
0.031545155,-0.123954296,-0.088706405,0,0,0
0.034782411,-0.117402793,-0.089423849,0,0,0
0.03803988,-0.110644189,-0.09001794,0,0,0
0.041307793,-0.103712701,-0.090488039,0,0,0
0.044576378,-0.096642551,-0.09083351,0,0,0
0.047835867,-0.089467957,-0.091053715,0,0,0
0.051076488,-0.082223141,-0.091148017,0,0,0
0.054288473,-0.074942321,-0.091115779,0,0,0
0.057462051,-0.067659719,-0.090956363,0,0,0
0.060587452,-0.060409552,-0.090669132,0,0,0
0.063654906,-0.053226043,-0.090253449,0,0,0
0.066654644,-0.04614341,-0.089708677,0,0,0
0.069576894,-0.039195873,-0.089034178,0,0,0
0.072411887,-0.032417653,-0.088229315,0,0,0
0.075149853,-0.025842969,-0.087293451,0,0,0
0.077781022,-0.019506041,-0.086225948,0,0,0
0.080295625,-0.013441089,-0.08502617,0,0,0
0.08268389,-0.007682333,-0.083693479,0,0,0
0.084936048,-0.002263992,-0.082227238,0,0,0
0.087042329,0.002779712,-0.080626809,0,0,0
0.088992963,0.007414561,-0.078891555,0,0,0
0.090778181,0.011606334,-0.07702084,0,0,0
0.092388211,0.015320812,-0.075014025,0,0,0
0.093813286,0.018523784,-0.072870475,0,0,0
0.095046815,0.021191544,-0.070590591,0,0,0
0.096091489,0.023331113,-0.068177814,0,0,0
