X,Y,Z,Yaw,Pitch,Roll
0.002142857,0.028571429,0.064714286,180,0,180
1.74504E-05,0.041430236,0.053271189,180,0,180
-0.002088968,0.053976494,0.041979544,180,0,180
-0.004176457,0.066212571,0.030838674,180,0,180
-0.006245077,0.07814084,0.019847905,180,0,180
-0.008294885,0.089763668,0.009006561,180,0,180
-0.010325943,0.101083429,-0.001686034,180,0,180
-0.012338308,0.11210249,-0.012230556,180,0,180
-0.014332041,0.122823224,-0.022627679,180,0,180
-0.0163072,0.133248,-0.03287808,180,0,180
-0.018263845,0.143379189,-0.042982434,180,0,180
-0.020202035,0.15321916,-0.052941416,180,0,180
-0.022121829,0.162770286,-0.062755703,180,0,180
-0.024023286,0.172034935,-0.072425969,180,0,180
-0.025906466,0.181015478,-0.081952891,180,0,180
-0.027771429,0.189714286,-0.091337143,180,0,180
-0.029618232,0.198133728,-0.100579401,180,0,180
-0.031446936,0.206276176,-0.109680342,180,0,180
-0.0332576,0.214144,-0.11864064,180,0,180
-0.035050283,0.22173957,-0.127460971,180,0,180
-0.036825044,0.229065256,-0.136142011,180,0,180
-0.038581943,0.236123429,-0.144684434,180,0,180
-0.040321038,0.242916459,-0.153088918,180,0,180
-0.04204239,0.249446716,-0.161356136,180,0,180
-0.043746057,0.255716571,-0.169486766,180,0,180
-0.045432099,0.261728395,-0.177481481,180,0,180
-0.047100574,0.267484557,-0.185340959,180,0,180
-0.048751543,0.272987429,-0.193065874,180,0,180
-0.050385064,0.278239379,-0.200656902,180,0,180
-0.052001196,0.28324278,-0.208114719,180,0,180
-0.0536,0.288,-0.21544,180,0,180
-0.055181534,0.292513411,-0.222633421,180,0,180
-0.056745857,0.296785383,-0.229695656,180,0,180
-0.058293029,0.300818286,-0.236627383,180,0,180
-0.059823108,0.30461449,-0.243429276,180,0,180
-0.061336155,0.308176367,-0.250102011,180,0,180
-0.062832229,0.311506286,-0.256646263,180,0,180
-0.064311388,0.314606617,-0.263062708,180,0,180
-0.065773692,0.317479732,-0.269352022,180,0,180
-0.0672192,0.320128,-0.27551488,180,0,180
-0.068647972,0.322553792,-0.281551958,180,0,180
-0.070060066,0.324759478,-0.287463931,180,0,180
-0.071455543,0.326747429,-0.293251474,180,0,180
-0.072834461,0.328520014,-0.298915264,180,0,180
-0.074196879,0.330079605,-0.304455976,180,0,180
-0.075542857,0.331428571,-0.309874286,180,0,180
-0.076872454,0.332569284,-0.315170868,180,0,180
-0.07818573,0.333504113,-0.320346399,180,0,180
-0.079482743,0.334235429,-0.325401554,180,0,180
-0.080763553,0.334765601,-0.330337009,180,0,180
-0.082028219,0.335097002,-0.335153439,180,0,180
-0.0832768,0.335232,-0.33985152,180,0,180
-0.084509356,0.335172966,-0.344431927,180,0,180
-0.085725946,0.334922272,-0.348895336,180,0,180
-0.086926629,0.334482286,-0.353242423,180,0,180
-0.088111464,0.333855379,-0.357473862,180,0,180
-0.089280511,0.333043922,-0.361590331,180,0,180
-0.090433829,0.332050286,-0.365592503,180,0,180
-0.091571477,0.33087684,-0.369481055,180,0,180
-0.092693514,0.329525954,-0.373256662,180,0,180
-0.0938,0.328,-0.37692,180,0,180
-0.094890994,0.326301347,-0.380471744,180,0,180
-0.095966555,0.324432367,-0.383912571,180,0,180
-0.097026743,0.322395429,-0.387243154,180,0,180
-0.098071616,0.320192903,-0.390464171,180,0,180
-0.099101235,0.31782716,-0.393576296,180,0,180
-0.100115657,0.315300571,-0.396580206,180,0,180
-0.101114943,0.312615506,-0.399476575,180,0,180
-0.102099152,0.309774335,-0.402266079,180,0,180
-0.103068343,0.306779429,-0.404949394,180,0,180
-0.104022575,0.303633157,-0.407527196,180,0,180
-0.104961908,0.300337891,-0.410000159,180,0,180
-0.1058864,0.296896,-0.41236896,180,0,180
-0.106796111,0.293309855,-0.414634274,180,0,180
